Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH2,NO2,05/01/2018 12:45,32.60000,ug m-3,R
TH2,NO2,05/01/2018 13:00,39.40000,ug m-3,R
TH2,NO2,05/01/2018 13:15,39.40000,ug m-3,R
TH2,NO2,05/01/2018 13:30,39.40000,ug m-3,R
TH2,NO2,05/01/2018 13:45,39.40000,ug m-3,R
TH2,NO2,05/01/2018 14:00,45.00000,ug m-3,R
TH2,NO2,05/01/2018 14:15,45.00000,ug m-3,R
TH2,NO2,05/01/2018 14:30,45.00000,ug m-3,R
TH2,NO2,05/01/2018 14:45,45.00000,ug m-3,R
TH2,NO2,05/01/2018 15:00,52.30000,ug m-3,R
TH2,NO2,05/01/2018 15:15,52.30000,ug m-3,R
TH2,NO2,05/01/2018 15:30,52.30000,ug m-3,R
TH2,NO2,05/01/2018 15:45,52.30000,ug m-3,R
TH2,NO2,05/01/2018 16:00,58.40000,ug m-3,R
TH2,NO2,05/01/2018 16:15,58.40000,ug m-3,R
TH2,NO2,05/01/2018 16:30,58.40000,ug m-3,R
TH2,NO2,05/01/2018 16:45,58.40000,ug m-3,R
TH2,NO2,05/01/2018 17:00,67.60000,ug m-3,R
TH2,NO2,05/01/2018 17:15,67.60000,ug m-3,R
TH2,NO2,05/01/2018 17:30,67.60000,ug m-3,R
TH2,NO2,05/01/2018 17:45,67.60000,ug m-3,R
TH2,NO2,05/01/2018 18:00,79.40000,ug m-3,R
TH2,NO2,05/01/2018 18:15,79.40000,ug m-3,R
TH2,NO2,05/01/2018 18:30,79.40000,ug m-3,R
TH2,NO2,05/01/2018 18:45,79.40000,ug m-3,R
TH2,NO2,05/01/2018 19:00,86.20000,ug m-3,R
TH2,NO2,05/01/2018 19:15,86.20000,ug m-3,R
TH2,NO2,05/01/2018 19:30,86.20000,ug m-3,R
TH2,NO2,05/01/2018 19:45,86.20000,ug m-3,R
TH2,NO2,05/01/2018 20:00,79.60000,ug m-3,R
TH2,NO2,05/01/2018 20:15,79.60000,ug m-3,R
TH2,NO2,05/01/2018 20:30,79.60000,ug m-3,R
TH2,NO2,05/01/2018 20:45,79.60000,ug m-3,R
TH2,NO2,05/01/2018 21:00,88.80000,ug m-3,R
TH2,NO2,05/01/2018 21:15,88.80000,ug m-3,R
TH2,NO2,05/01/2018 21:30,88.80000,ug m-3,R
TH2,NO2,05/01/2018 21:45,88.80000,ug m-3,R
TH2,NO2,05/01/2018 22:00,88.00000,ug m-3,R
TH2,NO2,05/01/2018 22:15,88.00000,ug m-3,R
TH2,NO2,05/01/2018 22:30,88.00000,ug m-3,R
TH2,NO2,05/01/2018 22:45,88.00000,ug m-3,R
TH2,NO2,05/01/2018 23:00,87.00000,ug m-3,R
TH2,NO2,05/01/2018 23:15,87.00000,ug m-3,R
TH2,NO2,05/01/2018 23:30,87.00000,ug m-3,R
TH2,NO2,05/01/2018 23:45,87.00000,ug m-3,R
TH2,NO2,06/01/2018 00:00,101.90000,ug m-3,R
TH2,NO2,06/01/2018 00:15,101.90000,ug m-3,R
TH2,NO2,06/01/2018 00:30,101.90000,ug m-3,R
TH2,NO2,06/01/2018 00:45,101.90000,ug m-3,R
TH2,NO2,06/01/2018 01:00,107.40000,ug m-3,R
TH2,NO2,06/01/2018 01:15,107.40000,ug m-3,R
TH2,NO2,06/01/2018 01:30,107.40000,ug m-3,R
TH2,NO2,06/01/2018 01:45,107.40000,ug m-3,R
TH2,NO2,06/01/2018 02:00,96.60000,ug m-3,R
TH2,NO2,06/01/2018 02:15,96.60000,ug m-3,R
TH2,NO2,06/01/2018 02:30,96.60000,ug m-3,R
TH2,NO2,06/01/2018 02:45,96.60000,ug m-3,R
TH2,NO2,06/01/2018 03:00,92.10000,ug m-3,R
TH2,NO2,06/01/2018 03:15,92.10000,ug m-3,R
TH2,NO2,06/01/2018 03:30,92.10000,ug m-3,R
TH2,NO2,06/01/2018 03:45,92.10000,ug m-3,R
TH2,NO2,06/01/2018 04:00,83.60000,ug m-3,R
TH2,NO2,06/01/2018 04:15,83.60000,ug m-3,R
TH2,NO2,06/01/2018 04:30,83.60000,ug m-3,R
TH2,NO2,06/01/2018 04:45,83.60000,ug m-3,R
TH2,NO2,06/01/2018 05:00,77.60000,ug m-3,R
TH2,NO2,06/01/2018 05:15,77.60000,ug m-3,R
TH2,NO2,06/01/2018 05:30,77.60000,ug m-3,R
TH2,NO2,06/01/2018 05:45,77.60000,ug m-3,R
TH2,NO2,06/01/2018 06:00,67.20000,ug m-3,R
TH2,NO2,06/01/2018 06:15,67.20000,ug m-3,R
TH2,NO2,06/01/2018 06:30,67.20000,ug m-3,R
TH2,NO2,06/01/2018 06:45,67.20000,ug m-3,R
TH2,NO2,06/01/2018 07:00,66.90000,ug m-3,R
TH2,NO2,06/01/2018 07:15,66.90000,ug m-3,R
TH2,NO2,06/01/2018 07:30,66.90000,ug m-3,R
TH2,NO2,06/01/2018 07:45,66.90000,ug m-3,R
TH2,NO2,06/01/2018 08:00,63.80000,ug m-3,R
TH2,NO2,06/01/2018 08:15,63.80000,ug m-3,R
TH2,NO2,06/01/2018 08:30,63.80000,ug m-3,R
TH2,NO2,06/01/2018 08:45,63.80000,ug m-3,R
TH2,NO2,06/01/2018 09:00,60.60000,ug m-3,R
TH2,NO2,06/01/2018 09:15,60.60000,ug m-3,R
TH2,NO2,06/01/2018 09:30,60.60000,ug m-3,R
TH2,NO2,06/01/2018 09:45,60.60000,ug m-3,R
TH2,NO2,06/01/2018 10:00,70.30000,ug m-3,R
TH2,NO2,06/01/2018 10:15,70.30000,ug m-3,R
TH2,NO2,06/01/2018 10:30,70.30000,ug m-3,R
TH2,NO2,06/01/2018 10:45,70.30000,ug m-3,R
TH2,NO2,06/01/2018 11:00,61.50000,ug m-3,R
TH2,NO2,06/01/2018 11:15,61.50000,ug m-3,R
TH2,NO2,06/01/2018 11:30,61.50000,ug m-3,R
TH2,NO2,06/01/2018 11:45,61.50000,ug m-3,R
TH2,NO2,06/01/2018 12:00,63.90000,ug m-3,R
TH2,NO2,06/01/2018 12:15,63.90000,ug m-3,R
TH2,NO2,06/01/2018 12:30,63.90000,ug m-3,R
TH2,NO2,06/01/2018 12:45,63.90000,ug m-3,R
TH2,NO2,06/01/2018 13:00,73.00000,ug m-3,R
TH2,NO2,06/01/2018 13:15,73.00000,ug m-3,R
TH2,NO2,06/01/2018 13:30,73.00000,ug m-3,R
TH2,NO2,06/01/2018 13:45,73.00000,ug m-3,R
TH2,NO2,06/01/2018 14:00,67.80000,ug m-3,R
TH2,NO2,06/01/2018 14:15,67.80000,ug m-3,R
TH2,NO2,06/01/2018 14:30,67.80000,ug m-3,R
TH2,NO2,06/01/2018 14:45,67.80000,ug m-3,R
TH2,NO2,06/01/2018 15:00,67.10000,ug m-3,R
TH2,NO2,06/01/2018 15:15,67.10000,ug m-3,R
TH2,NO2,06/01/2018 15:30,67.10000,ug m-3,R
TH2,NO2,06/01/2018 15:45,67.10000,ug m-3,R
TH2,NO2,06/01/2018 16:00,63.10000,ug m-3,R
TH2,NO2,06/01/2018 16:15,63.10000,ug m-3,R
TH2,NO2,06/01/2018 16:30,63.10000,ug m-3,R
TH2,NO2,06/01/2018 16:45,63.10000,ug m-3,R
TH2,NO2,06/01/2018 17:00,56.50000,ug m-3,R
TH2,NO2,06/01/2018 17:15,56.50000,ug m-3,R
TH2,NO2,06/01/2018 17:30,56.50000,ug m-3,R
TH2,NO2,06/01/2018 17:45,56.50000,ug m-3,R
TH2,NO2,06/01/2018 18:00,56.70000,ug m-3,R
TH2,NO2,06/01/2018 18:15,56.70000,ug m-3,R
TH2,NO2,06/01/2018 18:30,56.70000,ug m-3,R
TH2,NO2,06/01/2018 18:45,56.70000,ug m-3,R
TH2,NO2,06/01/2018 19:00,55.60000,ug m-3,R
TH2,NO2,06/01/2018 19:15,55.60000,ug m-3,R
TH2,NO2,06/01/2018 19:30,55.60000,ug m-3,R
TH2,NO2,06/01/2018 19:45,55.60000,ug m-3,R
TH2,NO2,06/01/2018 20:00,58.00000,ug m-3,R
TH2,NO2,06/01/2018 20:15,58.00000,ug m-3,R
TH2,NO2,06/01/2018 20:30,58.00000,ug m-3,R
TH2,NO2,06/01/2018 20:45,58.00000,ug m-3,R
TH2,NO2,06/01/2018 21:00,55.30000,ug m-3,R
TH2,NO2,06/01/2018 21:15,55.30000,ug m-3,R
TH2,NO2,06/01/2018 21:30,55.30000,ug m-3,R
TH2,NO2,06/01/2018 21:45,55.30000,ug m-3,R
TH2,NO2,06/01/2018 22:00,53.40000,ug m-3,R
TH2,NO2,06/01/2018 22:15,53.40000,ug m-3,R
TH2,NO2,06/01/2018 22:30,53.40000,ug m-3,R
TH2,NO2,06/01/2018 22:45,53.40000,ug m-3,R
TH2,NO2,06/01/2018 23:00,52.40000,ug m-3,R
TH2,NO2,06/01/2018 23:15,52.40000,ug m-3,R
TH2,NO2,06/01/2018 23:30,52.40000,ug m-3,R
TH2,NO2,06/01/2018 23:45,52.40000,ug m-3,R
TH2,NO2,07/01/2018 00:00,49.90000,ug m-3,R
TH2,NO2,07/01/2018 00:15,49.90000,ug m-3,R
TH2,NO2,07/01/2018 00:30,49.90000,ug m-3,R
TH2,NO2,07/01/2018 00:45,49.90000,ug m-3,R
TH2,NO2,07/01/2018 01:00,39.10000,ug m-3,R
TH2,NO2,07/01/2018 01:15,39.10000,ug m-3,R
TH2,NO2,07/01/2018 01:30,39.10000,ug m-3,R
TH2,NO2,07/01/2018 01:45,39.10000,ug m-3,R
TH2,NO2,07/01/2018 02:00,34.90000,ug m-3,R
TH2,NO2,07/01/2018 02:15,34.90000,ug m-3,R
TH2,NO2,07/01/2018 02:30,34.90000,ug m-3,R
TH2,NO2,07/01/2018 02:45,34.90000,ug m-3,R
TH2,NO2,07/01/2018 03:00,32.90000,ug m-3,R
TH2,NO2,07/01/2018 03:15,32.90000,ug m-3,R
TH2,NO2,07/01/2018 03:30,32.90000,ug m-3,R
TH2,NO2,07/01/2018 03:45,32.90000,ug m-3,R
TH2,NO2,07/01/2018 04:00,29.80000,ug m-3,R
TH2,NO2,07/01/2018 04:15,29.80000,ug m-3,R
TH2,NO2,07/01/2018 04:30,29.80000,ug m-3,R
TH2,NO2,07/01/2018 04:45,29.80000,ug m-3,R
TH2,NO2,07/01/2018 05:00,28.10000,ug m-3,R
TH2,NO2,07/01/2018 05:15,28.10000,ug m-3,R
TH2,NO2,07/01/2018 05:30,28.10000,ug m-3,R
TH2,NO2,07/01/2018 05:45,28.10000,ug m-3,R
TH2,NO2,07/01/2018 06:00,28.30000,ug m-3,R
TH2,NO2,07/01/2018 06:15,28.30000,ug m-3,R
TH2,NO2,07/01/2018 06:30,28.30000,ug m-3,R
TH2,NO2,07/01/2018 06:45,28.30000,ug m-3,R
TH2,NO2,07/01/2018 07:00,31.60000,ug m-3,R
TH2,NO2,07/01/2018 07:15,31.60000,ug m-3,R
TH2,NO2,07/01/2018 07:30,31.60000,ug m-3,R
TH2,NO2,07/01/2018 07:45,31.60000,ug m-3,R
TH2,NO2,07/01/2018 08:00,32.40000,ug m-3,R
TH2,NO2,07/01/2018 08:15,32.40000,ug m-3,R
TH2,NO2,07/01/2018 08:30,32.40000,ug m-3,R
TH2,NO2,07/01/2018 08:45,32.40000,ug m-3,R
TH2,NO2,07/01/2018 09:00,33.10000,ug m-3,R
TH2,NO2,07/01/2018 09:15,33.10000,ug m-3,R
TH2,NO2,07/01/2018 09:30,33.10000,ug m-3,R
TH2,NO2,07/01/2018 09:45,33.10000,ug m-3,R
TH2,NO2,07/01/2018 10:00,35.70000,ug m-3,R
TH2,NO2,07/01/2018 10:15,35.70000,ug m-3,R
TH2,NO2,07/01/2018 10:30,35.70000,ug m-3,R
TH2,NO2,07/01/2018 10:45,35.70000,ug m-3,R
TH2,NO2,07/01/2018 11:00,35.60000,ug m-3,R
TH2,NO2,07/01/2018 11:15,35.60000,ug m-3,R
TH2,NO2,07/01/2018 11:30,35.60000,ug m-3,R
TH2,NO2,07/01/2018 11:45,35.60000,ug m-3,R
TH2,NO2,07/01/2018 12:00,38.20000,ug m-3,R
TH2,NO2,07/01/2018 12:15,38.20000,ug m-3,R
TH2,NO2,07/01/2018 12:30,38.20000,ug m-3,R
TH2,NO2,07/01/2018 12:45,38.20000,ug m-3,R
TH2,NO2,07/01/2018 13:00,41.40000,ug m-3,R
TH2,NO2,07/01/2018 13:15,41.40000,ug m-3,R
TH2,NO2,07/01/2018 13:30,41.40000,ug m-3,R
TH2,NO2,07/01/2018 13:45,41.40000,ug m-3,R
TH2,NO2,07/01/2018 14:00,47.20000,ug m-3,R
TH2,NO2,07/01/2018 14:15,47.20000,ug m-3,R
TH2,NO2,07/01/2018 14:30,47.20000,ug m-3,R
TH2,NO2,07/01/2018 14:45,47.20000,ug m-3,R
TH2,NO2,07/01/2018 15:00,51.60000,ug m-3,R
TH2,NO2,07/01/2018 15:15,51.60000,ug m-3,R
TH2,NO2,07/01/2018 15:30,51.60000,ug m-3,R
TH2,NO2,07/01/2018 15:45,51.60000,ug m-3,R
TH2,NO2,07/01/2018 16:00,56.80000,ug m-3,R
TH2,NO2,07/01/2018 16:15,56.80000,ug m-3,R
TH2,NO2,07/01/2018 16:30,56.80000,ug m-3,R
TH2,NO2,07/01/2018 16:45,56.80000,ug m-3,R
TH2,NO2,07/01/2018 17:00,58.30000,ug m-3,R
TH2,NO2,07/01/2018 17:15,58.30000,ug m-3,R
TH2,NO2,07/01/2018 17:30,58.30000,ug m-3,R
TH2,NO2,07/01/2018 17:45,58.30000,ug m-3,R
TH2,NO2,07/01/2018 18:00,56.30000,ug m-3,R
TH2,NO2,07/01/2018 18:15,56.30000,ug m-3,R
TH2,NO2,07/01/2018 18:30,56.30000,ug m-3,R
TH2,NO2,07/01/2018 18:45,56.30000,ug m-3,R
TH2,NO2,07/01/2018 19:00,73.90000,ug m-3,R
TH2,NO2,07/01/2018 19:15,73.90000,ug m-3,R
TH2,NO2,07/01/2018 19:30,73.90000,ug m-3,R
TH2,NO2,07/01/2018 19:45,73.90000,ug m-3,R
TH2,NO2,07/01/2018 20:00,72.30000,ug m-3,R
TH2,NO2,07/01/2018 20:15,72.30000,ug m-3,R
TH2,NO2,07/01/2018 20:30,72.30000,ug m-3,R
TH2,NO2,07/01/2018 20:45,72.30000,ug m-3,R
TH2,NO2,07/01/2018 21:00,64.20000,ug m-3,R
TH2,NO2,07/01/2018 21:15,64.20000,ug m-3,R
TH2,NO2,07/01/2018 21:30,64.20000,ug m-3,R
TH2,NO2,07/01/2018 21:45,64.20000,ug m-3,R
TH2,NO2,07/01/2018 22:00,60.30000,ug m-3,R
TH2,NO2,07/01/2018 22:15,60.30000,ug m-3,R
TH2,NO2,07/01/2018 22:30,60.30000,ug m-3,R
TH2,NO2,07/01/2018 22:45,60.30000,ug m-3,R
TH2,NO2,07/01/2018 23:00,49.90000,ug m-3,R
TH2,NO2,07/01/2018 23:15,49.90000,ug m-3,R
TH2,NO2,07/01/2018 23:30,49.90000,ug m-3,R
TH2,NO2,07/01/2018 23:45,49.90000,ug m-3,R
TH2,NO2,08/01/2018 00:00,50.70000,ug m-3,R
TH2,NO2,08/01/2018 00:15,50.70000,ug m-3,R
TH2,NO2,08/01/2018 00:30,50.70000,ug m-3,R
TH2,NO2,08/01/2018 00:45,50.70000,ug m-3,R
TH2,NO2,08/01/2018 01:00,36.30000,ug m-3,R
TH2,NO2,08/01/2018 01:15,36.30000,ug m-3,R
TH2,NO2,08/01/2018 01:30,36.30000,ug m-3,R
TH2,NO2,08/01/2018 01:45,36.30000,ug m-3,R
TH2,NO2,08/01/2018 02:00,23.20000,ug m-3,R
TH2,NO2,08/01/2018 02:15,23.20000,ug m-3,R
TH2,NO2,08/01/2018 02:30,23.20000,ug m-3,R
TH2,NO2,08/01/2018 02:45,23.20000,ug m-3,R
TH2,NO2,08/01/2018 03:00,22.30000,ug m-3,R
TH2,NO2,08/01/2018 03:15,22.30000,ug m-3,R
TH2,NO2,08/01/2018 03:30,22.30000,ug m-3,R
TH2,NO2,08/01/2018 03:45,22.30000,ug m-3,R
TH2,NO2,08/01/2018 04:00,19.90000,ug m-3,R
TH2,NO2,08/01/2018 04:15,19.90000,ug m-3,R
TH2,NO2,08/01/2018 04:30,19.90000,ug m-3,R
TH2,NO2,08/01/2018 04:45,19.90000,ug m-3,R
TH2,NO2,08/01/2018 05:00,22.80000,ug m-3,R
TH2,NO2,08/01/2018 05:15,22.80000,ug m-3,R
TH2,NO2,08/01/2018 05:30,22.80000,ug m-3,R
TH2,NO2,08/01/2018 05:45,22.80000,ug m-3,R
TH2,NO2,08/01/2018 06:00,31.70000,ug m-3,R
TH2,NO2,08/01/2018 06:15,31.70000,ug m-3,R
TH2,NO2,08/01/2018 06:30,31.70000,ug m-3,R
TH2,NO2,08/01/2018 06:45,31.70000,ug m-3,R
TH2,NO2,08/01/2018 07:00,46.40000,ug m-3,R
TH2,NO2,08/01/2018 07:15,46.40000,ug m-3,R
TH2,NO2,08/01/2018 07:30,46.40000,ug m-3,R
TH2,NO2,08/01/2018 07:45,46.40000,ug m-3,R
TH2,NO2,08/01/2018 08:00,48.80000,ug m-3,R
TH2,NO2,08/01/2018 08:15,48.80000,ug m-3,R
TH2,NO2,08/01/2018 08:30,48.80000,ug m-3,R
TH2,NO2,08/01/2018 08:45,48.80000,ug m-3,R
TH2,NO2,08/01/2018 09:00,45.90000,ug m-3,R
TH2,NO2,08/01/2018 09:15,45.90000,ug m-3,R
TH2,NO2,08/01/2018 09:30,45.90000,ug m-3,R
TH2,NO2,08/01/2018 09:45,45.90000,ug m-3,R
TH2,NO2,08/01/2018 10:00,53.60000,ug m-3,R
TH2,NO2,08/01/2018 10:15,53.60000,ug m-3,R
TH2,NO2,08/01/2018 10:30,53.60000,ug m-3,R
TH2,NO2,08/01/2018 10:45,53.60000,ug m-3,R
TH2,NO2,08/01/2018 11:00,42.40000,ug m-3,R
TH2,NO2,08/01/2018 11:15,42.40000,ug m-3,R
TH2,NO2,08/01/2018 11:30,42.40000,ug m-3,R
TH2,NO2,08/01/2018 11:45,42.40000,ug m-3,R
TH2,NO2,08/01/2018 12:00,44.30000,ug m-3,R
TH2,NO2,08/01/2018 12:15,44.30000,ug m-3,R
TH2,NO2,08/01/2018 12:30,44.30000,ug m-3,R
TH2,NO2,08/01/2018 12:45,44.30000,ug m-3,R
TH2,NO2,08/01/2018 13:00,46.80000,ug m-3,R
TH2,NO2,08/01/2018 13:15,46.80000,ug m-3,R
TH2,NO2,08/01/2018 13:30,46.80000,ug m-3,R
TH2,NO2,08/01/2018 13:45,46.80000,ug m-3,R
TH2,NO2,08/01/2018 14:00,46.70000,ug m-3,R
TH2,NO2,08/01/2018 14:15,46.70000,ug m-3,R
TH2,NO2,08/01/2018 14:30,46.70000,ug m-3,R
TH2,NO2,08/01/2018 14:45,46.70000,ug m-3,R
TH2,NO2,08/01/2018 15:00,53.70000,ug m-3,R
TH2,NO2,08/01/2018 15:15,53.70000,ug m-3,R
TH2,NO2,08/01/2018 15:30,53.70000,ug m-3,R
TH2,NO2,08/01/2018 15:45,53.70000,ug m-3,R
TH2,NO2,08/01/2018 16:00,50.40000,ug m-3,R
TH2,NO2,08/01/2018 16:15,50.40000,ug m-3,R
TH2,NO2,08/01/2018 16:30,50.40000,ug m-3,R
TH2,NO2,08/01/2018 16:45,50.40000,ug m-3,R
TH2,NO2,08/01/2018 17:00,50.80000,ug m-3,R
TH2,NO2,08/01/2018 17:15,50.80000,ug m-3,R
TH2,NO2,08/01/2018 17:30,50.80000,ug m-3,R
TH2,NO2,08/01/2018 17:45,50.80000,ug m-3,R
TH2,NO2,08/01/2018 18:00,47.90000,ug m-3,R
TH2,NO2,08/01/2018 18:15,47.90000,ug m-3,R
TH2,NO2,08/01/2018 18:30,47.90000,ug m-3,R
TH2,NO2,08/01/2018 18:45,47.90000,ug m-3,R
TH2,NO2,08/01/2018 19:00,43.10000,ug m-3,R
TH2,NO2,08/01/2018 19:15,43.10000,ug m-3,R
TH2,NO2,08/01/2018 19:30,43.10000,ug m-3,R
TH2,NO2,08/01/2018 19:45,43.10000,ug m-3,R
TH2,NO2,08/01/2018 20:00,41.40000,ug m-3,R
TH2,NO2,08/01/2018 20:15,41.40000,ug m-3,R
TH2,NO2,08/01/2018 20:30,41.40000,ug m-3,R
TH2,NO2,08/01/2018 20:45,41.40000,ug m-3,R
TH2,NO2,08/01/2018 21:00,36.80000,ug m-3,R
TH2,NO2,08/01/2018 21:15,36.80000,ug m-3,R
TH2,NO2,08/01/2018 21:30,36.80000,ug m-3,R
TH2,NO2,08/01/2018 21:45,36.80000,ug m-3,R
TH2,NO2,08/01/2018 22:00,39.30000,ug m-3,R
TH2,NO2,08/01/2018 22:15,39.30000,ug m-3,R
TH2,NO2,08/01/2018 22:30,39.30000,ug m-3,R
TH2,NO2,08/01/2018 22:45,39.30000,ug m-3,R
TH2,NO2,08/01/2018 23:00,38.20000,ug m-3,R
TH2,NO2,08/01/2018 23:15,38.20000,ug m-3,R
TH2,NO2,08/01/2018 23:30,38.20000,ug m-3,R
TH2,NO2,08/01/2018 23:45,38.20000,ug m-3,R
TH2,NO2,09/01/2018 00:00,38.40000,ug m-3,R
TH2,NO2,09/01/2018 00:15,38.40000,ug m-3,R
TH2,NO2,09/01/2018 00:30,38.40000,ug m-3,R
TH2,NO2,09/01/2018 00:45,38.40000,ug m-3,R
TH2,NO2,09/01/2018 01:00,35.10000,ug m-3,R
TH2,NO2,09/01/2018 01:15,35.10000,ug m-3,R
TH2,NO2,09/01/2018 01:30,35.10000,ug m-3,R
TH2,NO2,09/01/2018 01:45,35.10000,ug m-3,R
TH2,NO2,09/01/2018 02:00,36.30000,ug m-3,R
TH2,NO2,09/01/2018 02:15,36.30000,ug m-3,R
TH2,NO2,09/01/2018 02:30,36.30000,ug m-3,R
TH2,NO2,09/01/2018 02:45,36.30000,ug m-3,R
TH2,NO2,09/01/2018 03:00,38.60000,ug m-3,R
TH2,NO2,09/01/2018 03:15,38.60000,ug m-3,R
TH2,NO2,09/01/2018 03:30,38.60000,ug m-3,R
TH2,NO2,09/01/2018 03:45,38.60000,ug m-3,R
TH2,NO2,09/01/2018 04:00,36.30000,ug m-3,R
TH2,NO2,09/01/2018 04:15,36.30000,ug m-3,R
TH2,NO2,09/01/2018 04:30,36.30000,ug m-3,R
TH2,NO2,09/01/2018 04:45,36.30000,ug m-3,R
TH2,NO2,09/01/2018 05:00,36.90000,ug m-3,R
TH2,NO2,09/01/2018 05:15,36.90000,ug m-3,R
TH2,NO2,09/01/2018 05:30,36.90000,ug m-3,R
TH2,NO2,09/01/2018 05:45,36.90000,ug m-3,R
TH2,NO2,09/01/2018 06:00,39.00000,ug m-3,R
TH2,NO2,09/01/2018 06:15,39.00000,ug m-3,R
TH2,NO2,09/01/2018 06:30,39.00000,ug m-3,R
TH2,NO2,09/01/2018 06:45,39.00000,ug m-3,R
TH2,NO2,09/01/2018 07:00,42.80000,ug m-3,R
TH2,NO2,09/01/2018 07:15,42.80000,ug m-3,R
TH2,NO2,09/01/2018 07:30,42.80000,ug m-3,R
TH2,NO2,09/01/2018 07:45,42.80000,ug m-3,R
TH2,NO2,09/01/2018 08:00,42.50000,ug m-3,R
TH2,NO2,09/01/2018 08:15,42.50000,ug m-3,R
TH2,NO2,09/01/2018 08:30,42.50000,ug m-3,R
TH2,NO2,09/01/2018 08:45,42.50000,ug m-3,R
TH2,NO2,09/01/2018 09:00,45.50000,ug m-3,R
TH2,NO2,09/01/2018 09:15,45.50000,ug m-3,R
TH2,NO2,09/01/2018 09:30,45.50000,ug m-3,R
TH2,NO2,09/01/2018 09:45,45.50000,ug m-3,R
TH2,NO2,09/01/2018 10:00,51.30000,ug m-3,R
TH2,NO2,09/01/2018 10:15,51.30000,ug m-3,R
TH2,NO2,09/01/2018 10:30,51.30000,ug m-3,R
TH2,NO2,09/01/2018 10:45,51.30000,ug m-3,R
TH2,NO2,09/01/2018 11:00,57.20000,ug m-3,R
TH2,NO2,09/01/2018 11:15,57.20000,ug m-3,R
TH2,NO2,09/01/2018 11:30,57.20000,ug m-3,R
TH2,NO2,09/01/2018 11:45,57.20000,ug m-3,R
TH2,NO2,09/01/2018 12:00,60.20000,ug m-3,R
TH2,NO2,09/01/2018 12:15,60.20000,ug m-3,R
TH2,NO2,09/01/2018 12:30,60.20000,ug m-3,R
TH2,NO2,09/01/2018 12:45,60.20000,ug m-3,R
TH2,NO2,09/01/2018 13:00,54.80000,ug m-3,R
TH2,NO2,09/01/2018 13:15,54.80000,ug m-3,R
TH2,NO2,09/01/2018 13:30,54.80000,ug m-3,R
TH2,NO2,09/01/2018 13:45,54.80000,ug m-3,R
TH2,NO2,09/01/2018 14:00,50.30000,ug m-3,R
TH2,NO2,09/01/2018 14:15,50.30000,ug m-3,R
TH2,NO2,09/01/2018 14:30,50.30000,ug m-3,R
TH2,NO2,09/01/2018 14:45,50.30000,ug m-3,R
TH2,NO2,09/01/2018 15:00,55.30000,ug m-3,R
TH2,NO2,09/01/2018 15:15,55.30000,ug m-3,R
TH2,NO2,09/01/2018 15:30,55.30000,ug m-3,R
TH2,NO2,09/01/2018 15:45,55.30000,ug m-3,R
TH2,NO2,09/01/2018 16:00,56.40000,ug m-3,R
TH2,NO2,09/01/2018 16:15,56.40000,ug m-3,R
TH2,NO2,09/01/2018 16:30,56.40000,ug m-3,R
TH2,NO2,09/01/2018 16:45,56.40000,ug m-3,R
TH2,NO2,09/01/2018 17:00,55.20000,ug m-3,R
TH2,NO2,09/01/2018 17:15,55.20000,ug m-3,R
TH2,NO2,09/01/2018 17:30,55.20000,ug m-3,R
TH2,NO2,09/01/2018 17:45,55.20000,ug m-3,R
TH2,NO2,09/01/2018 18:00,56.10000,ug m-3,R
TH2,NO2,09/01/2018 18:15,56.10000,ug m-3,R
TH2,NO2,09/01/2018 18:30,56.10000,ug m-3,R
TH2,NO2,09/01/2018 18:45,56.10000,ug m-3,R
TH2,NO2,09/01/2018 19:00,45.30000,ug m-3,R
TH2,NO2,09/01/2018 19:15,45.30000,ug m-3,R
TH2,NO2,09/01/2018 19:30,45.30000,ug m-3,R
TH2,NO2,09/01/2018 19:45,45.30000,ug m-3,R
TH2,NO2,09/01/2018 20:00,43.70000,ug m-3,R
TH2,NO2,09/01/2018 20:15,43.70000,ug m-3,R
TH2,NO2,09/01/2018 20:30,43.70000,ug m-3,R
TH2,NO2,09/01/2018 20:45,43.70000,ug m-3,R
TH2,NO2,09/01/2018 21:00,41.10000,ug m-3,R
TH2,NO2,09/01/2018 21:15,41.10000,ug m-3,R
TH2,NO2,09/01/2018 21:30,41.10000,ug m-3,R
TH2,NO2,09/01/2018 21:45,41.10000,ug m-3,R
TH2,NO2,09/01/2018 22:00,39.90000,ug m-3,R
TH2,NO2,09/01/2018 22:15,39.90000,ug m-3,R
TH2,NO2,09/01/2018 22:30,39.90000,ug m-3,R
TH2,NO2,09/01/2018 22:45,39.90000,ug m-3,R
TH2,NO2,09/01/2018 23:00,33.90000,ug m-3,R
TH2,NO2,09/01/2018 23:15,33.90000,ug m-3,R
TH2,NO2,09/01/2018 23:30,33.90000,ug m-3,R
TH2,NO2,09/01/2018 23:45,33.90000,ug m-3,R
TH2,NO2,10/01/2018 00:00,26.90000,ug m-3,R
TH2,NO2,10/01/2018 00:15,26.90000,ug m-3,R
TH2,NO2,10/01/2018 00:30,26.90000,ug m-3,R
TH2,NO2,10/01/2018 00:45,26.90000,ug m-3,R
TH2,NO2,10/01/2018 01:00,23.00000,ug m-3,R
TH2,NO2,10/01/2018 01:15,23.00000,ug m-3,R
TH2,NO2,10/01/2018 01:30,23.00000,ug m-3,R
